internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
22734523,Napothera albostriata,"Rimator albostriatus Salvadori, 1879",Rimator,albostriatus,"Salvadori, 1879",,
22734558,Stachyris roberti,"Sphenocichla roberti Godwin-Austen & Walden, 1875",Sphenocichla,roberti,"Godwin-Austen & Walden, 1875",,
22734568,Mixornis bornensis,"Macronous bornensis (Bonaparte, 1850)",Macronous,bornensis,"(Bonaparte, 1850)",,
22735082,Trochalopteron lineatum,"Garrulax lineatus (Vigors, 1831)",Garrulax,lineatus,"(Vigors, 1831)",,
22735087,Stachyris humei,"Sphenocichla humei (Mandelli, 1873)",Sphenocichla,humei,"(Mandelli, 1873)",,
22735139,Napothera malacoptila,"Rimator malacoptilus Blyth, 1847",Rimator,malacoptilus,"Blyth, 1847",,
22735256,Parmoptila rubrifrons,"Pholidornis rubrifrons Sharpe & Ussher, 1872",Pholidornis,rubrifrons,"Sharpe & Ussher, 1872",,
22736278,Microspingus cabanisi,Poospiza lateralis,Poospiza lateralis,,BirdLife International (2008),,
22736278,Microspingus cabanisi,"Poospiza cabanisi Bonaparte, 1851",Poospiza,cabanisi,"Bonaparte, 1851",,
22736357,Paroaria nigrogenis,Paroaria gularis,Paroaria gularis,,"BirdLife International (2004, 2008)",,
105986083,Prunella ocularis,"Prunella fagani (Ogilvie-Grant, 1913)",Prunella,fagani,"(Ogilvie-Grant, 1913)",,
106020330,Polioptila guianensis,"Polioptila clementsi Whitney & Alvarez Alonso, 2005",Polioptila,clementsi,"Whitney & Alvarez Alonso, 2005",,
22717719,Dreptes thomensis,Dreptes thomensis thomensis Collar and Andrew (1988),Dreptes thomensis,thomensis,Collar and Andrew (1988),,
22717719,Dreptes thomensis,"Nectarinia thomensis Barboza du Bocage, 1889",Nectarinia,thomensis,"Barboza du Bocage, 1889",,
22717836,Cinnyris talatala,"Nectarinia talatala (Smith, 1836)",Nectarinia,talatala,"(Smith, 1836)",,
103842251,Hypsipetes platenae,"Thapsinillas platenae (Blasius, 1888)",Thapsinillas,platenae,"(Blasius, 1888)",,
22724025,Psarocolius guatimozinus,"Gymnostinops guatimozinus guatimozinus Sibley and Monroe (1990, 1993)",Gymnostinops guatimozinus,guatimozinus,"Sibley and Monroe (1990, 1993)",,
22723926,Cyanocompsa parellina,Passerina parellina parellina Stotz et al. (1996),Passerina parellina,parellina,Stotz et al. (1996),,
22723840,Caryothraustes celaeno,"Rhodothraupis celaeno (Deppe, 1830)",Rhodothraupis,celaeno,"(Deppe, 1830)",,
22724065,Amblycercus holosericeus,Cacicus holosericeus holosericeus Stotz et al. (1996),Cacicus holosericeus,holosericeus,Stotz et al. (1996),,
22722330,Habia olivacea,"Chlorothraupis olivacea (Cassin, 1860)",Chlorothraupis,olivacea,"(Cassin, 1860)",,
22721064,Melospiza lincolnii,Zonotrichia lincolnii lincolnii Stotz et al. (1996),Zonotrichia lincolnii,lincolnii,Stotz et al. (1996),,
22721058,Melospiza melodia,Zonotrichia melodia melodia Stotz et al. (1996),Zonotrichia melodia,melodia,Stotz et al. (1996),,
22721141,Passerculus bairdii,"Ammodramus bairdii (Audubon, 1844)",Ammodramus,bairdii,"(Audubon, 1844)",,
22721200,Amphispiza quinquestriata,Aimophila quinquestriata,Aimophila quinquestriata,,Stotz et al. (1996),,
22721200,Amphispiza quinquestriata,Aimophila quinquestriata,Aimophila quinquestriata,,"BirdLife International (2004, 2008)",,
22721200,Amphispiza quinquestriata,Aimophila quinquestriata,Aimophila quinquestriata,,"Sibley and Monroe (1990, 1993)",,
22721272,Peucaea cassinii,Aimophila cassinii,Aimophila cassinii,,"Sibley and Monroe (1990, 1993)",,
22721272,Peucaea cassinii,Aimophila cassinii,Aimophila cassinii,,Stotz et al. (1996),,
22721272,Peucaea cassinii,Aimophila cassinii,Aimophila cassinii,,"BirdLife International (2004, 2008)",,
22721208,Peucaea mystacalis,Aimophila mystacalis,Aimophila mystacalis,,"Sibley and Monroe (1990, 1993)",,
22721208,Peucaea mystacalis,Aimophila mystacalis,Aimophila mystacalis,,Stotz et al. (1996),,
22721208,Peucaea mystacalis,Aimophila mystacalis,Aimophila mystacalis,,"BirdLife International (2004, 2008)",,
22721216,Peucaea humeralis,Aimophila humeralis,Aimophila humeralis,,Stotz et al. (1996),,
22721216,Peucaea humeralis,Aimophila humeralis,Aimophila humeralis,,"Sibley and Monroe (1990, 1993)",,
22721216,Peucaea humeralis,Aimophila humeralis,Aimophila humeralis,,"BirdLife International (2004, 2008)",,
22721224,Peucaea ruficauda,Aimophila ruficauda,Aimophila ruficauda,,"Sibley and Monroe (1990, 1993)",,
22721224,Peucaea ruficauda,Aimophila ruficauda,Aimophila ruficauda,,Stotz et al. (1996),,
22721224,Peucaea ruficauda,Aimophila ruficauda,Aimophila ruficauda,,"BirdLife International (2004, 2008)",,
22721280,Peucaea carpalis,Aimophila carpalis,Aimophila carpalis,,"BirdLife International (2004, 2008)",,
22721280,Peucaea carpalis,Aimophila carpalis,Aimophila carpalis,,Stotz et al. (1996),,
22721280,Peucaea carpalis,Aimophila carpalis,Aimophila carpalis,,"Sibley and Monroe (1990, 1993)",,
22721315,Melozone aberti,Pipilo aberti,Pipilo aberti,,Stotz et al. (1996),,
22721315,Melozone aberti,Pipilo aberti,Pipilo aberti,,"Sibley and Monroe (1990, 1993)",,
22721315,Melozone aberti,Pipilo aberti,Pipilo aberti,,"BirdLife International (2004, 2008)",,
22721323,Melozone crissalis,Pipilo crissalis,Pipilo crissalis,,Stotz et al. (1996),,
22721323,Melozone crissalis,Pipilo crissalis,Pipilo crissalis,,"BirdLife International (2004, 2008)",,
22721323,Melozone crissalis,Pipilo crissalis,Pipilo crissalis,,"Sibley and Monroe (1990, 1993)",,
22721339,Melozone albicollis,Pipilo albicollis,Pipilo albicollis,,"BirdLife International (2004, 2008)",,
22721339,Melozone albicollis,Pipilo albicollis,Pipilo albicollis,,Stotz et al. (1996),,
22721339,Melozone albicollis,Pipilo albicollis,Pipilo albicollis,,"Sibley and Monroe (1990, 1993)",,
22721533,Arremon virenticeps,Atlapetes virenticeps virenticeps Stotz et al. (1996),Atlapetes virenticeps,virenticeps,Stotz et al. (1996),,
22721533,Arremon virenticeps,Buarremon virenticeps,Buarremon virenticeps,,BirdLife International (2004),,
22721533,Arremon virenticeps,"Atlapetes virenticeps virenticeps Sibley and Monroe (1990, 1993)",Atlapetes virenticeps,virenticeps,"Sibley and Monroe (1990, 1993)",,
22721566,Arremon crassirostris,Lysurus crassirostris,Lysurus crassirostris,,BirdLife International (2004),,
22723846,Saltator grossus,"Pitylus grossus grossus Sibley and Monroe (1990, 1993)",Pitylus grossus,grossus,"Sibley and Monroe (1990, 1993)",,
22723846,Saltator grossus,Pitylus grossus grossus Stotz et al. (1996),Pitylus grossus,grossus,Stotz et al. (1996),,
22723522,Sporophila nuttingi,"Oryzoborus nuttingi Ridgway, 1884",Oryzoborus,nuttingi,"Ridgway, 1884",,
22723527,Sporophila crassirostris,"Oryzoborus crassirostris (Gmelin, 1789)",Oryzoborus,crassirostris,"(Gmelin, 1789)",,
22729107,Sporophila funerea,"Oryzoborus funereus Sclater, 1859",Oryzoborus,funereus,"Sclater, 1859",,
22722281,Chrysothlypis chrysomelas,Chrysothlypis chrysomelaena,Chrysothlypis chrysomelaena,,AOU checklist (1998 + supplements),,
22723128,Acanthidops bairdi,Acanthidops bairdi bairdi Stotz et al. (1996),Acanthidops bairdi,bairdi,Stotz et al. (1996),,
22723128,Acanthidops bairdi,Acanthidops bairdii,Acanthidops bairdii,,"BirdLife International (2004, 2008)",,
22721888,Cardellina rubra,"Ergaticus ruber (Swainson, 1827)",Ergaticus,ruber,"(Swainson, 1827)",,
22721879,Cardellina pusilla,"Wilsonia pusilla (Wilson, 1811)",Wilsonia,pusilla,"(Wilson, 1811)",,
22721882,Cardellina canadensis,"Wilsonia canadensis (Linnaeus, 1766)",Wilsonia,canadensis,"(Linnaeus, 1766)",,
22721955,Basileuterus lachrymosus,"Euthlypis lachrymosa (Bonaparte, 1850)",Euthlypis,lachrymosa,"(Bonaparte, 1850)",,
22722041,Myiothlypis fulvicauda,"Basileuterus fulvicauda fulvicauda Sibley and Monroe (1990, 1993)",Basileuterus fulvicauda,fulvicauda,"Sibley and Monroe (1990, 1993)",,
22722041,Myiothlypis fulvicauda,"Phaeothlypis fulvicauda (Spix, 1825)",Phaeothlypis,fulvicauda,"(Spix, 1825)",,
22721683,Setophaga townsendi,"Dendroica townsendi (Townsend, 1837)",Dendroica,townsendi,"(Townsend, 1837)",,
22721679,Setophaga nigrescens,"Dendroica nigrescens (Townsend, 1837)",Dendroica,nigrescens,"(Townsend, 1837)",,
22721708,Setophaga graciae,"Dendroica graciae Baird, 1865",Dendroica,graciae,"Baird, 1865",,
22721725,Setophaga discolor,"Dendroica discolor (Vieillot, 1809)",Dendroica,discolor,"(Vieillot, 1809)",,
22721719,Setophaga pinus,"Dendroica pinus (Linnaeus, 1766)",Dendroica,pinus,"(Linnaeus, 1766)",,
22721664,Setophaga pensylvanica,"Dendroica pensylvanica (Linnaeus, 1766)",Dendroica,pensylvanica,"(Linnaeus, 1766)",,
22721657,Setophaga petechia,"Dendroica petechia (Linnaeus, 1766)",Dendroica,petechia,"(Linnaeus, 1766)",,
22721695,Setophaga fusca,"Dendroica fusca (Müller, 1776)",Dendroica,fusca,"(Müller, 1776)",,
22721667,Setophaga magnolia,"Dendroica magnolia (Wilson, 1811)",Dendroica,magnolia,"(Wilson, 1811)",,
22721670,Setophaga tigrina,"Dendroica tigrina (Gmelin, 1789)",Dendroica,tigrina,"(Gmelin, 1789)",,
22721876,Setophaga citrina,"Wilsonia citrina (Boddaert, 1783)",Wilsonia,citrina,"(Boddaert, 1783)",,
22721812,Geothlypis formosa,Geothlypis formosus formosus Stotz et al. (1996),Geothlypis formosus,formosus,Stotz et al. (1996),,
22721812,Geothlypis formosa,"Oporornis formosus (Wilson, 1811)",Oporornis,formosus,"(Wilson, 1811)",,
22721824,Geothlypis philadelphia,Geothlypis philadelphia philadelphia Stotz et al. (1996),Geothlypis philadelphia,philadelphia,Stotz et al. (1996),,
22721824,Geothlypis philadelphia,"Oporornis philadelphia (Wilson, 1810)",Oporornis,philadelphia,"(Wilson, 1810)",,
22721818,Oporornis agilis,Geothlypis agilis agilis Stotz et al. (1996),Geothlypis agilis,agilis,Stotz et al. (1996),,
22721630,Leiothlypis virginiae,"Vermivora virginiae (Baird, 1860)",Vermivora,virginiae,"(Baird, 1860)",,
22721627,Leiothlypis ruficapilla,"Vermivora ruficapilla (Wilson, 1811)",Vermivora,ruficapilla,"(Wilson, 1811)",,
22721636,Leiothlypis luciae,"Vermivora luciae (Cooper, 1861)",Vermivora,luciae,"(Cooper, 1861)",,
22721624,Leiothlypis celata,"Vermivora celata (Say, 1823)",Vermivora,celata,"(Say, 1823)",,
22721621,Leiothlypis peregrina,"Vermivora peregrina (Wilson, 1811)",Vermivora,peregrina,"(Wilson, 1811)",,
22721651,Oreothlypis gutturalis,Vermivora gutturalis gutturalis Stotz et al. (1996),Vermivora gutturalis,gutturalis,Stotz et al. (1996),,
22721651,Oreothlypis gutturalis,"Parula gutturalis (Cabanis, 1861)",Parula,gutturalis,"(Cabanis, 1861)",,
22721645,Oreothlypis superciliosa,Vermivora superciliosa superciliosa Stotz et al. (1996),Vermivora superciliosa,superciliosa,Stotz et al. (1996),,
22721645,Oreothlypis superciliosa,"Parula superciliosa (Hartlaub, 1844)",Parula,superciliosa,"(Hartlaub, 1844)",,
22721803,Parkesia motacilla,"Seiurus motacilla (Vieillot, 1809)",Seiurus,motacilla,"(Vieillot, 1809)",,
22721768,Helmitheros vermivorum,Helmitheros vermivorus,Helmitheros vermivorus,,Stotz et al. (1996),,
22721768,Helmitheros vermivorum,Helmitheros vermivorus,Helmitheros vermivorus,,"Sibley and Monroe (1990, 1993)",,
22721768,Helmitheros vermivorum,Helmitheros vermivorus,Helmitheros vermivorus,,BirdLife International (2004),,
22721025,Rhynchophanes mccownii,"Calcarius mccownii (Lawrence, 1851)",Calcarius,mccownii,"(Lawrence, 1851)",,
22720712,Hesperiphona abeillei,"Hesperiphona abeillei abeillei Sibley and Monroe (1990, 1993)",Hesperiphona abeillei,abeillei,"Sibley and Monroe (1990, 1993)",,
22720712,Hesperiphona abeillei,"Coccothraustes abeillei (Lesson, 1839)",Coccothraustes,abeillei,"(Lesson, 1839)",,
22720362,Spinus atriceps,"Carduelis atriceps (Salvin, 1863)",Carduelis,atriceps,"(Salvin, 1863)",,
22708391,Ridgwayia pinicola,Ridgwayia pinicola pinicola AOU checklist (1998 + supplements),Ridgwayia pinicola,pinicola,AOU checklist (1998 + supplements),,
22708391,Ridgwayia pinicola,"Zoothera pinicola (Sclater, 1859)",Zoothera,pinicola,"(Sclater, 1859)",,
22708385,Ixoreus naevius,Ixoreus naevius naevius AOU checklist (1998 + supplements),Ixoreus naevius,naevius,AOU checklist (1998 + supplements),,
22708385,Ixoreus naevius,"Zoothera naevia (Gmelin, 1789)",Zoothera,naevia,"(Gmelin, 1789)",,
22709707,Luscinia svecica,"Luscinia svecica (Linnaeus, 1758)",Luscinia,svecica,"(Linnaeus, 1758)",,
22709707,Luscinia svecica,"Cyanecula svecica (Linnaeus, 1758)",Cyanecula,svecica,"(Linnaeus, 1758)",,
22711273,Donacobius atricapilla,Donacobius atricapillus atricapillus Stotz et al. (1996),Donacobius atricapillus,atricapillus,Stotz et al. (1996),,
22711273,Donacobius atricapilla,"Donacobius atricapillus atricapillus Sibley and Monroe (1990, 1993)",Donacobius atricapillus,atricapillus,"Sibley and Monroe (1990, 1993)",,
22724488,Synallaxis cinerea,Synallaxis whitneyi —  BirdLife International (2004),Synallaxis,whitneyi,—  BirdLife International (2004),,
22724488,Synallaxis cinerea,Synallaxis whitneyi — BirdLife International (2000),Synallaxis,whitneyi,— BirdLife International (2000),,
22724488,Synallaxis cinerea,"Synallaxis whitneyi Pacheco & Gonzaga, 1995",Synallaxis,whitneyi,"Pacheco & Gonzaga, 1995",,
22716861,Chamaea fasciata,"Parus fasciatus Gambel, 1845",Parus,fasciatus,"Gambel, 1845",,
22712567,Corthylio calendula,"Regulus calendula (Linnaeus, 1766)",Regulus,calendula,"(Linnaeus, 1766)",,
22711438,Cantorchilus nigricapillus,"Thryothorus nigricapillus Sclater, 1860",Thryothorus,nigricapillus,"Sclater, 1860",,
22711444,Cantorchilus leucopogon,"Thryothorus leucopogon (Salvadori & Festa, 1899)",Thryothorus,leucopogon,"(Salvadori & Festa, 1899)",,
22711447,Thryophilus pleurostictus,"Thryothorus pleurostictus Sclater, 1860",Thryothorus,pleurostictus,"Sclater, 1860",,
22711461,Thryophilus sinaloa,"Thryothorus sinaloa (Baird, 1864)",Thryothorus,sinaloa,"(Baird, 1864)",,
22711427,Pheugopedius rutilus,"Thryothorus rutilus Vieillot, 1819",Thryothorus,rutilus,"Vieillot, 1819",,
22711512,Thryorchilus browni,Troglodytes browni browni Stotz et al. (1996),Troglodytes browni,browni,Stotz et al. (1996),,
22711335,Catherpes mexicanus,Salpinctes mexicanus mexicanus Stotz et al. (1996),Salpinctes mexicanus,mexicanus,Stotz et al. (1996),,
22711732,Poecile sclateri,Poecile sclateri sclateri AOU checklist (1998 + supplements),Poecile sclateri,sclateri,AOU checklist (1998 + supplements),,
22711732,Poecile sclateri,"Parus sclateri Kleinschmidt, 1897",Parus,sclateri,"Kleinschmidt, 1897",,
22712435,Petrochelidon fulva,"Hirundo fulva fulva Sibley and Monroe (1990, 1993)",Hirundo fulva,fulva,"Sibley and Monroe (1990, 1993)",,
22712143,Atticora tibialis,"Neochelidon tibialis (Cassin, 1853)",Neochelidon,tibialis,"(Cassin, 1853)",,
22712134,Atticora pileata,"Notiochelidon pileata (Gould, 1858)",Notiochelidon,pileata,"(Gould, 1858)",,
22712122,Pygochelidon cyanoleuca,Notiochelidon cyanoleuca cyanoleuca Stotz et al. (1996),Notiochelidon cyanoleuca,cyanoleuca,Stotz et al. (1996),,
22712122,Pygochelidon cyanoleuca,"Notiochelidon cyanoleuca cyanoleuca Sibley and Monroe (1990, 1993)",Notiochelidon cyanoleuca,cyanoleuca,"Sibley and Monroe (1990, 1993)",,
22712092,Progne tapera,"Phaeoprogne tapera tapera Sibley and Monroe (1990, 1993)",Phaeoprogne tapera,tapera,"Sibley and Monroe (1990, 1993)",,
22705699,Cyanocorax beecheii,Cissilopha beecheii beecheii Stotz et al. (1996),Cissilopha beecheii,beecheii,Stotz et al. (1996),,
22705693,Cyanocorax yucatanicus,Cissilopha yucatanicus yucatanicus Stotz et al. (1996),Cissilopha yucatanicus,yucatanicus,Stotz et al. (1996),,
22705687,Cyanocorax sanblasianus,Cissilopha sanblasianus sanblasianus Stotz et al. (1996),Cissilopha sanblasianus,sanblasianus,Stotz et al. (1996),,
22705742,Cyanocorax morio,Psilorhinus morio morio Stotz et al. (1996),Psilorhinus morio,morio,Stotz et al. (1996),,
22705742,Cyanocorax morio,Cyanocorax morio,Cyanocorax morio,,"BirdLife International (2004, 2008)",,
22705742,Cyanocorax morio,Cyanocorax morio,Cyanocorax morio,,"Sibley and Monroe (1990, 1993)",,
22705742,Cyanocorax morio,Cyanocorax morio,Cyanocorax morio,,Stotz et al. (1996),,
22705742,Cyanocorax morio,"Psilorhinus morio morio Sibley and Monroe (1990, 1993)",Psilorhinus morio,morio,"Sibley and Monroe (1990, 1993)",,
22705742,Cyanocorax morio,"Psilorhinus morio (Wagler, 1829)",Psilorhinus,morio,"(Wagler, 1829)",,
22705760,Cyanocorax formosus,"Calocitta formosa (Swainson, 1827)",Calocitta,formosa,"(Swainson, 1827)",,
22705213,Pachysylvia hypochrysea,"Vireo hypochryseus Sclater, 1862",Vireo,hypochryseus,"Sclater, 1862",,
22701009,Pseudopipra pipra,"Pipra pipra (Linnaeus, 1758)",Pipra,pipra,"(Linnaeus, 1758)",,
22700536,Conopias albovittatus,Conopias albovittata,Conopias albovittata,,"Sibley and Monroe (1990, 1993)",,
22700536,Conopias albovittatus,Conopias albovittata,Conopias albovittata,,Stotz et al. (1996),,
22700536,Conopias albovittatus,Conopias albovittata,Conopias albovittata,,BirdLife International (2004),,
22700599,Philohydor lictor,"Philohydor lictor lictor Sibley and Monroe (1990, 1993)",Philohydor lictor,lictor,"Sibley and Monroe (1990, 1993)",,
22700599,Philohydor lictor,"Pitangus lictor (Lichtenstein, 1823)",Pitangus,lictor,"(Lichtenstein, 1823)",,
22700321,Machetornis rixosa,Machetornis rixosus,Machetornis rixosus,,"Sibley and Monroe (1990, 1993)",,
22700321,Machetornis rixosa,Machetornis rixosus,Machetornis rixosus,,Stotz et al. (1996),,
22700321,Machetornis rixosa,Machetornis rixosus,Machetornis rixosus,,BirdLife International (2004),,
22699711,Terenotriccus erythrurus,"Myiobius erythrurus erythrurus Sibley and Monroe (1990, 1993)",Myiobius erythrurus,erythrurus,"Sibley and Monroe (1990, 1993)",,
22699007,Poecilotriccus sylvia,Todirostrum sylvia sylvia Stotz et al. (1996),Todirostrum sylvia,sylvia,Stotz et al. (1996),,
22699007,Poecilotriccus sylvia,"Todirostrum sylvia sylvia Sibley and Monroe (1990, 1993)",Todirostrum sylvia,sylvia,"Sibley and Monroe (1990, 1993)",,
22699574,Atalotriccus pilaris,Lophotriccus pilaris pilaris AOU checklist (1998 + supplements),Lophotriccus pilaris,pilaris,AOU checklist (1998 + supplements),,
22699574,Atalotriccus pilaris,Lophotriccus pilaris pilaris BirdLife International (2004),Lophotriccus pilaris,pilaris,BirdLife International (2004),,
22699194,Capsiempis flaveola,Phylloscartes flaveolus ssp. flaveolus — Stotz <i>et al</i>. (1996),Phylloscartes,flaveolus,,subspecies,— Stotz <i>et al</i>. (1996)
22699166,Ornithion brunneicapillus,"Ornithion brunneicapillum brunneicapillum Sibley and Monroe (1990, 1993)",Ornithion brunneicapillum,brunneicapillum,"Sibley and Monroe (1990, 1993)",,
22699166,Ornithion brunneicapillus,Ornithion brunneicapillum brunneicapillum Stotz et al. (1996),Ornithion brunneicapillum,brunneicapillum,Stotz et al. (1996),,
22736330,Clibanornis rubiginosus,"Automolus rubiginosus (Sclater, 1857)",Automolus,rubiginosus,"(Sclater, 1857)",,
22702814,Philydor fuscipenne,Philydor fuscipennis,Philydor fuscipennis,,"Sibley and Monroe (1990, 1993)",,
22702814,Philydor fuscipenne,Philydor fuscipennis,Philydor fuscipennis,,BirdLife International (2004),,
22702814,Philydor fuscipenne,Philydor fuscipennis,Philydor fuscipennis,,Stotz et al. (1996),,
22703095,Dendroplex picus,Xiphorhynchus picus — AOU checklist (1998 + supplements),Xiphorhynchus,picus,— AOU checklist (1998 + supplements),,
22703095,Dendroplex picus,"Xiphorhynchus picus — Sibley and Monroe (1990, 1993)",Xiphorhynchus,picus,"— Sibley and Monroe (1990, 1993)",,
22703095,Dendroplex picus,Xiphorhynchus picus — Stotz <i>et a</i>l. (1996),Xiphorhynchus,picus,— Stotz <i>et a</i>l. (1996),,
22724004,Psarocolius montezuma,"Gymnostinops montezuma montezuma Sibley and Monroe (1990, 1993)",Gymnostinops montezuma,montezuma,"Sibley and Monroe (1990, 1993)",,
22724061,Cassiculus melanicterus,"Cacicus melanicterus (Bonaparte, 1825)",Cacicus,melanicterus,"(Bonaparte, 1825)",,
22724358,Molothrus oryzivorus,Scaphidura oryzivora,Scaphidura oryzivora,,Stotz et al. (1996),,
22724358,Molothrus oryzivorus,Scaphidura oryzivora,Scaphidura oryzivora,,"Sibley and Monroe (1990, 1993)",,
22724358,Molothrus oryzivorus,Scaphidura oryzivora,Scaphidura oryzivora,,AOU checklist (1998 + supplements),,
22724358,Molothrus oryzivorus,Scaphidura oryzivora,Scaphidura oryzivora,,BirdLife International (2004),,
22729346,Leistes militaris,"Leistes militaris militaris Sibley and Monroe (1990, 1993)",Leistes militaris,militaris,"Sibley and Monroe (1990, 1993)",,
22729346,Leistes militaris,"Sturnella militaris (Linnaeus, 1771)",Sturnella,militaris,"(Linnaeus, 1771)",,
22724200,Chrysomus icterocephalus,"Agelaius icterocephalus (Linnaeus, 1766)",Agelaius,icterocephalus,"(Linnaeus, 1766)",,
22721070,Melospiza georgiana,Zonotrichia georgiana georgiana Stotz et al. (1996),Zonotrichia georgiana,georgiana,Stotz et al. (1996),,
22721070,Melospiza georgiana,Zonotrichia georgiana georgiana Cramp and Simmons (1977-1994),Zonotrichia georgiana,georgiana,Cramp and Simmons (1977-1994),,
22721123,Ammospiza maritima,Ammodramus maritima maritima Stotz et al. (1996),Ammodramus maritima,maritima,Stotz et al. (1996),,
22721123,Ammospiza maritima,"Ammodramus maritimus (Wilson, 1811)",Ammodramus,maritimus,"(Wilson, 1811)",,
22728393,Ammospiza nelsoni,"Ammodramus nelsoni Allen, 1875",Ammodramus,nelsoni,"Allen, 1875",,
22721159,Passerella arborea,"Spizella arborea (Wilson, 1810)",Spizella,arborea,"(Wilson, 1810)",,
22721264,Peucaea botterii,Aimophila botterii,Aimophila botterii,,"BirdLife International (2004, 2008)",,
22721264,Peucaea botterii,Aimophila botterii,Aimophila botterii,,Stotz et al. (1996),,
22721264,Peucaea botterii,Aimophila botterii,Aimophila botterii,,"Sibley and Monroe (1990, 1993)",,
22721331,Melozone fusca,Pipilo fuscus,Pipilo fuscus,,"BirdLife International (2004, 2008)",,
22721331,Melozone fusca,Pipilo fuscus,Pipilo fuscus,,"Sibley and Monroe (1990, 1993)",,
22721331,Melozone fusca,Pipilo fuscus,Pipilo fuscus,,Stotz et al. (1996),,
22723603,Tiaris olivaceus,Tiaris olivacea,Tiaris olivacea,,Stotz et al. (1996),,
22723603,Tiaris olivaceus,Tiaris olivacea,Tiaris olivacea,,"Sibley and Monroe (1990, 1993)",,
22723603,Tiaris olivaceus,Tiaris olivacea,Tiaris olivacea,,BirdLife International (2004),,
22722543,Tangara abbas,"Thraupis abbas (Deppe, 1830)",Thraupis,abbas,"(Deppe, 1830)",,
22721689,Setophaga virens,"Dendroica virens (Gmelin, 1789)",Dendroica,virens,"(Gmelin, 1789)",,
22721686,Setophaga occidentalis,"Dendroica occidentalis (Townsend, 1837)",Dendroica,occidentalis,"(Townsend, 1837)",,
22724793,Setophaga dominica,"Dendroica dominica (Linnaeus, 1766)",Dendroica,dominica,"(Linnaeus, 1766) <i>pro parte</i>",,
22724793,Setophaga dominica,"Dendroica dominica (Linnaeus, 1766)",Dendroica,dominica,"(Linnaeus, 1766)",,
22721731,Setophaga palmarum,"Dendroica palmarum (Gmelin, 1789)",Dendroica,palmarum,"(Gmelin, 1789)",,
22721673,Setophaga caerulescens,"Dendroica caerulescens (Gmelin, 1789)",Dendroica,caerulescens,"(Gmelin, 1789)",,
22721734,Setophaga castanea,"Dendroica castanea (Wilson, 1810)",Dendroica,castanea,"(Wilson, 1810)",,
22721639,Setophaga americana,"Parula americana (Linnaeus, 1758)",Parula,americana,"(Linnaeus, 1758)",,
22721830,Geothlypis tolmiei,Geothlypis tolmiei tolmiei Stotz et al. (1996),Geothlypis tolmiei,tolmiei,Stotz et al. (1996),,
22721830,Geothlypis tolmiei,"Oporornis tolmiei (Townsend, 1839)",Oporornis,tolmiei,"(Townsend, 1839)",,
22721779,Seiurus aurocapilla,"Seiurus aurocapillus ssp. aurocapillus (Linnaeus, 1766)",Seiurus,aurocapillus,,subspecies,"(Linnaeus, 1766)"
22720392,Spinus notatus,"Carduelis notata Du Bus, 1847",Carduelis,notata,"Du Bus, 1847",,
155183424,Catharus dryas,"Catharus dryas (Gould, 1855) <i>pro parte</i>",Catharus,dryas,"(Gould, 1855) <i>pro parte</i>",,
22711441,Cantorchilus thoracicus,"Thryothorus thoracicus Salvin, 1864",Thryothorus,thoracicus,"Salvin, 1864",,
22711455,Thryophilus rufalbus,"Thryothorus rufalbus Lafresnaye, 1845",Thryothorus,rufalbus,"Lafresnaye, 1845",,
22711401,Pheugopedius fasciatoventris,"Thryothorus fasciatoventris Lafresnaye, 1845",Thryothorus,fasciatoventris,"Lafresnaye, 1845",,
22711419,Pheugopedius felix,"Thryothorus felix Sclater, 1859",Thryothorus,felix,"Sclater, 1859",,
22711422,Pheugopedius maculipectus,"Thryothorus maculipectus Lafresnaye, 1845",Thryothorus,maculipectus,"Lafresnaye, 1845",,
22705681,Cyanocorax melanocyaneus,Cissilopha melanocyaneus melanocyaneus Stotz et al. (1996),Cissilopha melanocyaneus,melanocyaneus,Stotz et al. (1996),,
22705756,Cyanocorax colliei,"Calocitta colliei (Vigors, 1829)",Calocitta,colliei,"(Vigors, 1829)",,
22705321,Pachysylvia decurtata,"Hylophilus decurtatus (Bonaparte, 1838)",Hylophilus,decurtatus,"(Bonaparte, 1838)",,
22701669,Cercomacroides tyrannina,"Cercomacra tyrannina (Sclater, 1855)",Cercomacra,tyrannina,"(Sclater, 1855)",,
22721153,Xenospiza baileyi,"Ammodramus baileyi ssp. baileyi (Bangs, 1931) — Stotz <i>et al</i>. (1996)",Ammodramus,baileyi,,subspecies,"(Bangs, 1931) — Stotz <i>et al</i>. (1996)"
22733672,Geokichla joiceyi,"Zoothera joiceyi (Rothschild & Hartert, 1921)",Zoothera,joiceyi,"(Rothschild & Hartert, 1921)",,
22708342,Geokichla schistacea,"Zoothera schistacea (Meyer, 1884)",Zoothera,schistacea,"(Meyer, 1884)",,
22714418,Horornis carolinae,"Cettia carolinae Rozendaal, 1987",Cettia,carolinae,"Rozendaal, 1987",,
22712086,Tachycineta euchrysea,Kalochelidon euchrysea euchrysea Stotz et al. (1996),Kalochelidon euchrysea,euchrysea,Stotz et al. (1996),,
22715497,Poodytes albolimbatus,"Megalurus albolimbatus (d'Albertis & Salvadori, 1879)",Megalurus,albolimbatus,"(d'Albertis & Salvadori, 1879)",,
